MEMBER_NO,y_train
бо00034648,1
бо00021486,1
бо00035707,1
бо00027631,1
бо00011989,0
бо00046132,0
бо00036154,1
бо00002179,0
бо00020666,0
бо00041907,0
бо00024307,1
бо00036810,0
бо00032870,1
бо00034395,0
бо00058846,1
бо00011165,1
бо00006776,1
бо00014803,1
бо00043787,0
бо00051056,0
бо00006387,1
бо00037311,0
бо00051451,0
бо00062788,0
бо00026922,0
бо00057321,1
бо00043203,1
бо00058772,1
бо00060857,0
бо00001830,1
бо00019041,1
бо00032924,1
бо00027340,1
бо00013307,0
бо00011417,1
бо00049256,1
бо00048753,1
бо00053955,1
бо00053421,1
бо00046492,0
бо00024419,0
бо00014585,0
бо00042794,1
бо00006113,0
бо00046700,0
бо00020044,0
бо00041708,0
бо00044252,0
бо00041967,0
бо00057939,1
бо00033238,1
бо00055868,1
бо00044250,0
бо00053346,1
бо00024212,1
бо00049321,1
бо00010141,0
бо00038159,0
бо00039360,1
бо00046668,1
бо00020596,0
бо00024110,0
бо00017781,1
бо00017800,0
бо00030510,1
бо00050748,1
бо00008551,1
бо00000029,1
бо00021414,0
бо00001626,0
бо00019570,0
бо00044396,1
бо00059326,0
бо00025596,0
бо00023480,0
бо00015319,0
бо00019699,1
бо00048946,0
бо00012690,1
бо00026089,1
бо00032199,0
бо00016328,0
бо00054602,0
бо00054672,0
бо00031818,1
бо00026411,1
бо00058887,0
бо00053923,0
бо00026734,1
бо00035219,0
бо00061773,1
бо00038947,1
бо00055406,0
бо00051929,0
бо00045407,1
бо00037924,0
бо00048603,1
бо00059583,0
бо00022345,1
бо00029850,0
бо00051217,1
бо00011933,1
бо00023519,0
бо00056527,0
бо00007307,1
бо00012513,0
бо00016994,0
бо00009260,0
бо00050645,1
бо00053722,0
бо00038407,0
бо00006507,1
бо00012075,1
бо00006168,1
бо00023484,1
бо00020906,0
бо00041879,1
бо00027742,0
бо00049305,1
бо00037373,1
бо00015208,1
бо00057650,0
бо00025948,1
бо00006701,0
бо00048365,0
бо00011961,0
бо00060543,0
бо00005669,1
бо00042296,0
бо00001426,1
бо00013505,0
бо00051044,0
бо00021454,0
бо00052954,0
бо00018782,1
бо00040427,1
бо00058282,1
бо00044421,0
бо00006710,0
бо00050201,0
бо00012471,1
бо00060584,0
бо00028151,1
бо00039365,0
бо00001276,1
бо00054615,0
бо00016671,1
бо00035999,0
бо00009225,1
бо00054549,0
бо00053413,0
бо00060485,0
бо00049756,0
бо00010790,0
бо00061794,0
бо00022947,1
бо00012615,1
бо00015979,0
бо00010156,0
бо00047153,0
бо00046962,0
бо00042026,0
бо00043672,0
бо00058584,1
бо00062042,0
бо00034113,1
бо00039601,1
бо00037383,0
бо00052304,0
бо00058765,1
бо00062147,0
бо00036113,0
бо00017745,0
бо00039011,0
бо00054546,1
бо00047566,1
бо00032770,0
бо00000389,0
бо00022060,1
бо00020654,0
бо00054491,0
бо00027853,0
бо00030702,1
бо00015345,1
бо00004515,1
бо00016688,1
бо00050092,1
бо00050154,0
бо00051341,1
бо00010091,0
бо00053726,0
бо00050697,0
бо00018346,1
бо00048785,0
бо00018478,0
бо00022196,1
бо00062549,1
бо00043624,1
бо00016144,1
бо00011042,0
бо00040662,0
бо00040667,0
бо00007417,1
бо00020255,1
бо00050194,1
бо00056223,0
бо00062353,1
бо00007481,0
бо00020115,0
бо00058254,1
бо00023723,0
бо00041085,0
бо00010440,1
бо00062083,1
бо00019974,1
бо00045843,0
бо00039238,1
бо00010439,1
бо00033787,1
бо00009346,0
бо00000210,0
бо00018345,1
бо00010233,1
бо00062541,0
бо00061725,0
бо00031674,0
бо00057041,1
бо00047851,0
бо00039785,0
бо00042685,1
бо00032668,1
бо00035073,0
бо00006044,0
бо00047085,1
бо00057662,0
бо00004727,1
бо00059049,0
бо00000109,1
бо00010333,1
бо00056053,1
бо00047869,1
бо00053337,1
бо00061650,0
бо00058055,1
бо00061848,0
бо00030898,0
бо00020392,0
бо00032509,0
бо00016933,0
бо00052404,1
бо00028861,1
бо00038962,1
бо00033987,0
бо00018910,1
бо00012665,1
бо00033942,1
бо00036904,0
бо00011566,1
бо00006650,1
бо00056658,0
бо00040162,0
бо00021863,1
бо00032757,1
бо00053623,1
бо00016308,0
бо00007502,0
бо00005579,1
бо00015033,0
бо00050447,1
бо00046820,1
бо00014478,1
бо00037298,0
бо00040241,0
бо00041542,0
бо00005794,1
бо00049755,1
бо00039383,0
бо00008110,0
бо00009337,0
бо00022546,1
бо00052511,1
бо00061927,0
бо00029123,0
бо00010719,1
бо00062555,0
бо00000789,0
бо00006416,0
бо00000045,0
бо00007850,1
бо00008649,0
бо00052596,1
бо00052302,1
бо00020830,0
бо00018333,0
бо00056033,1
бо00022617,0
бо00019032,0
бо00019416,0
бо00039091,0
бо00019116,1
бо00009104,0
бо00044335,1
бо00040278,0
бо00058346,0
бо00036293,1
бо00013864,1
бо00047120,1
бо00061180,1
бо00030644,1
бо00053759,0
бо00001260,0
бо00050620,0
бо00029531,1
бо00003922,1
бо00013706,0
бо00049216,0
бо00028111,1
бо00002918,0
бо00012664,0
бо00018808,0
бо00023707,0
бо00057253,0
бо00034484,0
бо00053251,0
бо00012349,0
бо00029470,0
бо00049348,0
бо00012238,1
бо00041950,1
бо00005043,1
бо00016403,1
бо00054794,0
бо00002388,0
бо00008423,0
бо00058630,1
бо00016747,0
бо00005598,0
бо00058889,0
бо00022858,1
бо00041535,1
бо00003787,1
бо00040697,0
бо00050702,1
бо00029062,0
бо00051118,1
бо00032366,0
бо00015346,0
бо00002270,0
бо00041239,0
бо00001536,0
бо00062373,0
бо00014353,0
бо00054327,1
бо00018537,0
бо00032690,1
бо00054806,0
бо00001621,1
бо00018837,1
бо00056979,1
бо00020939,1
бо00030358,0
бо00048056,0
бо00017378,0
бо00061825,0
бо00013594,0
бо00062250,0
бо00027154,1
бо00014600,1
бо00044124,1
бо00031162,1
бо00026131,0
бо00022593,0
бо00007765,0
бо00044150,1
бо00040308,0
бо00059033,0
бо00036005,1
бо00057929,1
бо00015915,0
бо00012987,1
бо00051081,0
бо00025860,1
бо00047582,0
бо00049234,0
бо00019200,1
бо00017308,1
бо00035517,0
бо00057802,1
бо00050974,0
бо00057426,0
бо00056171,0
бо00008677,0
бо00016760,0
бо00006580,1
бо00035480,0
бо00040242,1
бо00007379,0
бо00041969,1
бо00038846,0
бо00056581,1
бо00053875,1
бо00055828,0
бо00061161,1
бо00021200,1
бо00025397,0
бо00012953,0
бо00022450,0
бо00015463,0
бо00061543,1
бо00030938,0
бо00036806,0
бо00010227,1
бо00023066,0
бо00036306,0
бо00028470,1
бо00024635,0
бо00050868,1
бо00011141,0
бо00008521,0
бо00026543,0
бо00004783,0
бо00026743,1
бо00061573,0
бо00023172,0
бо00062604,0
бо00043849,0
бо00046886,0
бо00039934,0
бо00056881,0
бо00041431,1
бо00013914,1
бо00051891,0
бо00021043,0
бо00022173,1
бо00029026,1
бо00053041,0
бо00008124,0
бо00000365,1
бо00020458,0
бо00046001,1
бо00001945,1
бо00057028,1
бо00016486,1
бо00006628,0
бо00061581,1
бо00034352,0
бо00041618,1
бо00003031,1
бо00039351,0
бо00010676,1
бо00044737,0
бо00052415,0
бо00020640,1
бо00026010,0
бо00025239,0
бо00003606,0
бо00009864,0
бо00047326,0
бо00037238,1
бо00029405,1
бо00057680,0
бо00029184,0
бо00060566,1
бо00050068,0
бо00026900,1
бо00062495,1
бо00045723,0
бо00003424,0
бо00061099,0
бо00014341,1
бо00033329,0
бо00034215,0
бо00014022,0
бо00030635,1
бо00033520,0
бо00036541,0
бо00051166,0
бо00058056,1
бо00032751,1
бо00051715,0
бо00008140,0
бо00013913,1
бо00055685,1
бо00020989,1
бо00014452,1
бо00048670,0
бо00006239,1
бо00013720,1
бо00013577,1
бо00020205,1
бо00034694,0
бо00054795,0
бо00035615,1
бо00012508,0
бо00019225,1
бо00011118,0
бо00020324,0
бо00058074,0
бо00025766,1
бо00049375,1
бо00057281,1
бо00037917,0
бо00045555,1
бо00010249,1
бо00000014,1
бо00011501,0
бо00061503,0
бо00049735,0
бо00018565,1
бо00025793,1
бо00054221,0
бо00057216,0
бо00037814,0
бо00050641,0
бо00006024,1
бо00001580,1
бо00015966,0
бо00048387,1
бо00004453,1
бо00056421,0
бо00024099,0
бо00038877,0
бо00048274,1
бо00044493,0
бо00036008,1
бо00012467,0
бо00033039,0
бо00002998,0
бо00055110,1
бо00021936,0
бо00058488,0
бо00034552,0
бо00053301,1
бо00013955,1
бо00017198,1
бо00022826,0
бо00004087,0
бо00000478,0
бо00037295,0
бо00052259,1
бо00002566,1
бо00055802,0
бо00006835,1
бо00052110,0
бо00060280,1
бо00012370,0
бо00023327,1
бо00003068,1
бо00043514,0
бо00054142,0
бо00021174,0
бо00001338,1
бо00024064,0
бо00050764,1
бо00031036,0
бо00003514,0
бо00048192,0
бо00036473,0
бо00024137,0
бо00029360,0
бо00050321,1
бо00041426,1
бо00053819,1
бо00031250,1
бо00045760,1
бо00051419,0
бо00062668,1
бо00000301,0
бо00045981,0
бо00060346,0
бо00038518,0
бо00000519,1
бо00054004,0
бо00061551,0
бо00014689,0
бо00030968,1
бо00028467,0
бо00041745,0
бо00045127,0
бо00036238,1
бо00059297,0
бо00040675,0
бо00033900,1
бо00024278,0
бо00031369,0
бо00040219,0
бо00010369,0
бо00032154,0
бо00046396,1
бо00012908,0
бо00040631,1
бо00009402,1
бо00024368,0
бо00024414,0
бо00052578,1
бо00001929,1
бо00039925,0
бо00003074,0
бо00052363,1
бо00045830,0
бо00014981,0
бо00024607,1
бо00002182,0
бо00048013,1
бо00003036,1
бо00016832,0
бо00045136,1
бо00038346,1
бо00035038,1
бо00016906,0
бо00026519,1
бо00054244,0
бо00048288,0
бо00040547,0
бо00050082,1
бо00024698,1
бо00058416,1
бо00045687,0
бо00000182,0
бо00041821,0
бо00001903,1
бо00055988,0
бо00060952,1
бо00056561,0
бо00039248,0
бо00030565,0
бо00011500,0
бо00003999,0
бо00021188,0
бо00004883,1
бо00002371,0
бо00007273,1
бо00003612,1
бо00012547,1
бо00058986,1
бо00019391,1
бо00051756,0
бо00025640,0
бо00008839,1
бо00016489,0
бо00034201,0
бо00047514,0
бо00059582,1
бо00022353,0
бо00004251,0
бо00037784,0
бо00051465,0
бо00029886,1
бо00006448,1
бо00009478,0
бо00001868,1
бо00021317,1
бо00014703,0
бо00033844,1
бо00058549,1
бо00046741,0
бо00017186,1
бо00062213,0
бо00038175,0
бо00015413,1
бо00035328,0
бо00005901,0
бо00033718,1
бо00056472,0
бо00029865,0
бо00035156,0
бо00028368,0
бо00032878,0
бо00005620,0
бо00056819,0
бо00033062,0
бо00006937,0
бо00048088,0
бо00056314,1
бо00047327,0
бо00053914,1
бо00030831,0
бо00011685,1
бо00047440,0
бо00016009,0
бо00051948,1
бо00023458,1
бо00038373,0
бо00032940,0
бо00041070,0
бо00004594,1
бо00005978,1
бо00049704,0
бо00046937,1
бо00042684,0
бо00049857,1
бо00050561,0
бо00038698,0
бо00017243,1
бо00042473,1
бо00025830,1
бо00054223,1
бо00009365,0
бо00047409,1
бо00005697,0
бо00004918,0
бо00015307,1
бо00048026,0
бо00057121,0
бо00028375,1
бо00044959,0
бо00056106,0
бо00043632,0
бо00001624,0
бо00009053,1
бо00051650,1
бо00045377,0
бо00016408,0
бо00059755,1
бо00009182,1
бо00016212,0
бо00010033,0
бо00057778,0
бо00018253,0
бо00020210,0
бо00025504,1
бо00019778,0
бо00017053,0
бо00001170,0
бо00055090,0
бо00043110,1
бо00056799,1
бо00021696,0
бо00059768,0
бо00030151,0
бо00055729,0
бо00022434,0
бо00026773,0
бо00037082,0
бо00039656,1
бо00014667,0
бо00051735,0
бо00031620,0
бо00003622,0
бо00002862,1
бо00035319,0
бо00036024,1
бо00028369,0
бо00040763,0
бо00058476,1
бо00001323,1
бо00035609,0
бо00019632,0
бо00000102,1
бо00012096,0
бо00005459,0
бо00047080,0
бо00015674,0
бо00050762,1
бо00012095,0
бо00011409,0
бо00029984,0
бо00008281,0
бо00026579,0
бо00061831,1
бо00054245,1
бо00050040,1
бо00045598,0
бо00034131,0
бо00046369,0
бо00039639,1
бо00037308,0
бо00045855,0
бо00059710,0
бо00033394,1
бо00058370,0
бо00012546,1
бо00014223,0
бо00022639,0
бо00036588,0
бо00027938,0
бо00040730,0
бо00061964,0
бо00004716,1
бо00012796,0
бо00039521,0
бо00023508,1
бо00006187,0
бо00039379,0
бо00010281,1
бо00052813,1
бо00059500,0
бо00048884,0
бо00012787,0
бо00019617,0
бо00046221,0
бо00042826,0
бо00043252,0
бо00006204,1
бо00024905,0
бо00026843,0
бо00000687,0
бо00038092,1
бо00023113,0
бо00032967,1
бо00049231,0
бо00042763,1
бо00002744,1
бо00014845,1
бо00036504,0
бо00027811,0
бо00031520,0
бо00051169,1
бо00018626,1
бо00050971,0
бо00031634,0
бо00009561,1
бо00047373,1
бо00004749,0
бо00053333,0
бо00011435,1
бо00014334,1
бо00001845,0
бо00013262,0
бо00051452,0
бо00052498,0
бо00017697,0
бо00002782,1
бо00056461,1
бо00030095,1
бо00029195,1
бо00014446,0
бо00039777,1
бо00038371,0
бо00052165,1
бо00036087,0
бо00000111,0
бо00037677,1
бо00040921,1
бо00013544,0
бо00061528,1
бо00018531,1
бо00027123,1
бо00062296,0
бо00014656,1
бо00051683,1
бо00026951,1
бо00005756,0
бо00040845,0
бо00053183,0
бо00019972,0
бо00044027,1
бо00061731,0
бо00051329,0
бо00022332,1
бо00029239,0
бо00042769,1
бо00033617,0
бо00057159,1
бо00024265,0
бо00048139,0
бо00060727,1
бо00022128,0
бо00017036,0
бо00049337,0
бо00031855,0
бо00046368,0
бо00032472,1
бо00016784,0
бо00027083,0
бо00015865,0
бо00001573,0
бо00016083,1
бо00014371,0
бо00050642,0
бо00024194,1
бо00037872,0
бо00043779,0
бо00058068,1
бо00062681,0
бо00013613,0
бо00000771,0
бо00016902,0
бо00037257,0
бо00023658,1
бо00004354,0
бо00047281,1
бо00049343,0
бо00012020,0
бо00054724,1
бо00041842,1
бо00041395,1
бо00001672,1
бо00027096,0
бо00056630,0
бо00031702,0
бо00055809,1
бо00030643,0
бо00051692,1
бо00043466,1
бо00062420,1
бо00029752,0
бо00056866,0
бо00045768,0
бо00013620,0
бо00042902,0
бо00028523,1
бо00044550,1
бо00044650,1
бо00015989,0
бо00040286,1
бо00032412,0
бо00056978,0
бо00055174,0
бо00028140,1
бо00030798,0
бо00020382,1
бо00021460,0
бо00030272,0
бо00012845,1
бо00008991,0
бо00027390,0
бо00044071,0
бо00011348,0
бо00031936,0
бо00001637,0
бо00060115,0
бо00044283,1
бо00007629,0
бо00005351,1
бо00004188,1
бо00045067,0
бо00009244,0
бо00021971,1
бо00006080,0
бо00025849,0
бо00041778,0
бо00006186,1
бо00054083,0
бо00054062,1
бо00033976,0
бо00053144,0
бо00010904,1
бо00054870,1
бо00060243,1
бо00035703,0
бо00022566,0
бо00045469,1
бо00045888,0
бо00024735,0
бо00036765,1
бо00025328,0
бо00062684,0
бо00013809,0
бо00005047,1
бо00055908,0
бо00036977,0
бо00058201,0
бо00017123,1
бо00001252,0
бо00005487,0
бо00026824,0
бо00048841,0
бо00032851,1
бо00054562,1
бо00050050,1
бо00047272,1
бо00000404,1
бо00004942,0
бо00028849,0
бо00014510,0
бо00048353,1
бо00060156,0
бо00054121,0
бо00029763,0
бо00016638,1
бо00025821,0
бо00027889,0
бо00052450,0
бо00015566,1
бо00061434,0
бо00011863,0
бо00059495,1
бо00058618,0
бо00028743,0
бо00055097,0
бо00025775,0
бо00014264,0
бо00062822,0
бо00051845,0
бо00006941,1
бо00036392,1
бо00056311,0
бо00029294,0
бо00026196,0
бо00015534,1
бо00053222,1
бо00038167,0
бо00038509,0
бо00047615,0
бо00060285,1
бо00004554,1
бо00027982,0
бо00032492,0
бо00054950,0
бо00037446,0
бо00052794,1
бо00000860,0
бо00008092,0
бо00020453,0
бо00003447,0
бо00032127,1
бо00029795,0
бо00035796,0
бо00023495,0
бо00056185,0
бо00009408,0
бо00041441,0
бо00026865,0
бо00061869,1
бо00050252,1
бо00061302,1
бо00003188,0
бо00016571,1
бо00031240,0
бо00036364,0
бо00045863,1
бо00040916,1
бо00023191,1
бо00032454,0
бо00037079,0
бо00022136,1
бо00019906,0
бо00005809,0
бо00020882,0
бо00028066,1
бо00027111,0
бо00021698,0
бо00047035,1
бо00010812,0
бо00032077,1
бо00006582,0
бо00028910,0
бо00005019,0
бо00001361,1
бо00043866,0
бо00012224,0
бо00043935,0
бо00055567,0
бо00048824,1
бо00051143,1
бо00036161,1
бо00053295,0
бо00061002,0
бо00015517,1
бо00000384,0
бо00059279,1
бо00024632,1
бо00038841,1
бо00024586,0
бо00061472,0
бо00011667,1
бо00042468,1
бо00061019,1
бо00037606,0
бо00058572,1
бо00045663,0
бо00011037,0
бо00047448,0
бо00003439,1
