MEMBER_NO,L,R,F,M,C,D
‘00057641,1985,1,7,0.604284977,0.673705903,低级别
‘00057642,1985,37,5,0.355441383,0.40681177,低级别
‘00057644,2014,71,14,0.529760206,0.6165997,低级别
‘00057645,1871,1,11,0.564974583,0.586135892,低级别
‘00057646,1907,12,10,0.483191059,0.577431576,低级别
‘00057648,2015,137,6,0.983240355,1.053174211,低级别
‘00057649,1749,9,61,0.669241948,0.734644483,中等级别
‘00057650,1980,31,13,0.577447505,0.579255522,低级别
‘00057651,1988,127,11,0.713089065,0.801764203,低级别
‘00057652,1976,70,10,0.513660224,0.642992723,低级别
‘00057653,2008,4,7,0.650904336,0.721863151,低级别
‘00057654,1953,77,5,0.619479983,0.670066034,低级别
‘00057655,2006,171,6,0.695027195,0.754131054,低级别
‘00057656,2014,328,6,0.653796654,0.63983269,低级别
‘00057659,1772,23,17,0.498505203,0.679095175,低级别
‘00057660,1976,43,21,0.841547582,0.966024514,中等级别
‘00057661,1645,100,20,0.832381208,0.842400699,低级别
‘00057662,1993,39,5,0.546839408,0.886585991,低级别
‘00057664,1982,55,13,0.493882185,0.553674894,低级别
‘00057666,1533,5,42,0.548624393,0.706091324,低级别
‘00057667,1985,6,10,0.392259661,0.703109095,低级别
‘00057669,2016,108,3,0.524317912,0.606666667,低级别
‘00057670,1998,83,4,0.51500092,0.5403037,低级别
‘00057673,1623,13,25,0.462074568,0.801801779,低级别
‘00057674,1834,13,30,0.709739392,0.771009021,低级别
‘00057675,1414,28,16,1.091474554,1.345421923,低级别
‘00057677,1999,35,6,0.937812813,1.179011512,低级别
‘00057679,1975,246,7,0.605567607,0.582543987,低级别
‘00057680,1640,39,4,0.577319588,0.7325,低级别
‘00057681,2007,90,17,0.43526181,0.679516376,低级别
‘00057682,1952,39,37,0.92748538,0.909733149,中等级别
‘00057684,2032,120,10,0.643315863,0.671425408,低级别
‘00057685,1983,59,15,0.742059977,0.71392699,低级别
‘00057686,1976,79,9,0.728516868,0.757211967,低级别
‘00057690,1812,149,8,0.839350545,0.850064542,低级别
‘00057691,1961,84,39,0.632366537,0.711307218,低级别
‘00057692,1939,74,20,0.630540416,0.728256944,低级别
‘00057693,1857,26,35,1.277119417,0.907809177,中等级别
‘00057694,2034,11,5,0.424456287,0.43244995,低级别
‘00057695,2013,148,10,0.611519608,0.628884804,低级别
‘00057696,1736,83,10,0.536642098,1.025894957,中等级别
‘00057698,1898,1,96,0.684726338,0.638373879,高级别
‘00057699,1987,158,5,0.80409017,0.978619568,低级别
‘00057700,1971,1,38,0.62660903,0.655685159,中等级别
‘00057701,1647,135,7,0.680672269,0.70402277,低级别
‘00057703,1412,20,35,0.638169596,0.733189039,中等级别
‘00057705,1545,28,15,0.585228738,0.635603693,低级别
‘00057706,1518,210,3,0.298742138,0.414515723,低级别
‘00057707,1966,91,5,0.544090324,0.585642418,低级别
‘00057709,1209,32,15,0.495078128,0.663989827,低级别
‘00057710,1686,163,2,0.451201853,0.489849406,低级别
‘00057711,1072,79,7,0.348345955,0.446157035,低级别
‘00057712,1840,45,2,1.454056696,0.885,低级别
‘00057715,1950,12,35,0.721562389,0.714156403,低级别
‘00057717,2025,10,44,0.987046105,0.953680726,低级别
‘00057721,1815,6,23,0.722316103,0.735626243,低级别
‘00057724,2025,25,4,0.852344529,0.960691719,低级别
‘00057725,2001,77,6,0.837100862,0.921267106,低级别
‘00057726,2020,21,75,0.715021421,0.793122565,高级别
‘00057727,1892,1,10,0.551931127,0.575390569,低级别
‘00057728,2014,71,5,0.14213198,0.636607651,低级别
‘00057734,2024,218,5,0.784350817,0.873656062,低级别
‘00057735,2014,13,9,0.337231745,0.625743992,低级别
‘00057737,1672,37,7,0.758625731,0.772141813,低级别
‘00057739,2126,18,60,0.569940243,0.77486719,高级别
‘00057741,1723,30,81,0.691822144,0.807743897,高级别
‘00057742,1630,73,21,0.730399854,0.848732518,低级别
‘00057749,1950,8,9,0.284478372,0.369339949,低级别
‘00057750,2010,164,12,0.670514878,0.712040375,低级别
‘00057752,1947,11,14,0.608476821,0.741236026,低级别
‘00057753,1612,43,4,0.732490975,0.798898917,低级别
‘00057756,1865,137,7,0.97442845,0.966008467,低级别
‘00057757,1355,78,21,0.55545348,0.601964076,低级别
‘00057758,1352,13,85,1.375734517,1.401901923,高级别
‘00057761,1954,61,11,0.590394377,0.663790186,低级别
‘00057764,1445,253,3,0.641399417,0.592789116,低级别
‘00057769,1421,18,4,0.638373911,0.736738888,低级别
‘00057770,1959,155,8,0.54832746,0.635168409,低级别
‘00057771,2083,9,10,0.600808157,0.70232674,低级别
‘00057772,1941,197,6,0.567420198,0.782763831,低级别
‘00057773,1632,184,7,0.586518013,0.687581362,低级别
‘00057776,677,290,3,0.628887942,0.67848104,低级别
‘00057777,731,9,3,0.666485753,0.692770692,低级别
‘00057778,741,13,23,0.457504365,0.651583889,低级别
‘00057779,1681,109,7,0.711809167,0.790447958,低级别
‘00057781,1964,78,14,0.662430013,0.742142303,低级别
‘00057784,1947,39,7,0.471475964,0.85132505,低级别
‘00057785,1954,24,18,0.965062337,0.859306321,低级别
‘00057786,1947,32,7,0.580365854,0.653902439,低级别
‘00057787,1839,129,12,0.381298682,0.512543468,低级别
‘00057789,1394,85,8,0.591893681,0.7175,低级别
‘00057790,1720,30,2,0.640760645,0.662786275,低级别
‘00057794,1941,151,8,0.588295205,0.707677844,低级别
‘00057795,1972,1,20,0.674219476,0.749451109,低级别
‘00057798,1897,36,29,0.495143401,0.611150859,低级别
‘00057799,1703,18,19,0.643544225,0.69405138,低级别
‘00057800,1966,20,15,0.617528514,0.673158391,低级别
‘00057801,1950,23,22,0.603669139,0.633631525,低级别
‘00057804,1894,31,6,0.600133215,0.635619449,低级别
‘00057805,1967,60,28,1.178598986,1.355540448,中等级别
‘00057806,1973,32,27,0.671883934,0.660640009,高级别
‘00057809,1971,57,23,1.180267786,1.257260663,低级别
‘00057811,1315,7,20,0.717430368,0.592185285,低级别
‘00057814,1879,61,5,0.403386005,0.531358916,低级别
‘00057815,1840,19,9,0.633871301,0.618888889,低级别
‘00057816,1433,39,12,0.670312988,0.710736706,低级别
‘00057818,1939,13,22,0.585456951,0.706451387,低级别
‘00057822,1945,1,9,0.589735026,0.542134269,低级别
‘00057823,1921,2,12,0.252234864,0.683729683,低级别
‘00057824,1959,28,18,0.496224644,0.540675891,低级别
‘00057826,1394,93,5,0.885194479,0.806690715,低级别
‘00057827,1498,256,4,0.503565234,0.525052997,低级别
‘00057828,1828,6,13,0.552346194,0.58286757,低级别
‘00057830,1745,9,16,0.523984337,0.624736295,低级别
‘00057831,1476,188,27,1.315952824,0.894444444,低级别
‘00057832,2002,90,7,0.602570057,0.76028797,低级别
‘00057833,1894,61,8,0.764762931,0.780467672,低级别
‘00057834,1889,43,8,0.377182016,0.481448349,低级别
‘00057838,1625,105,24,0.647133256,0.799007937,低级别
‘00057840,2175,80,28,0.651056204,0.721401122,低级别
‘00057842,1907,2,9,0.561410893,0.537849987,低级别
‘00057843,1925,85,16,0.84341637,0.961944461,低级别
‘00057844,1960,43,9,0.413246617,0.477253495,低级别
‘00057847,1151,23,22,0.70323563,0.762137419,低级别
‘00057848,1233,26,29,0.768063669,0.805211511,低级别
‘00057849,1925,12,13,0.559757792,0.662345642,低级别
‘00057851,1927,210,4,1.331471136,0.905,低级别
‘00057852,1952,101,4,1.188898836,0.855353626,低级别
‘00057853,1903,11,7,0.622287501,0.660589406,低级别
‘00057857,1040,27,89,0.711176701,0.752621956,高级别
‘00057860,1657,72,9,0.627365931,0.620288841,低级别
‘00057862,1893,27,30,0.654381615,0.699270525,低级别
‘00057863,1247,39,9,0.467764676,0.525770956,低级别
‘00057864,432,17,21,0.722479909,0.820985114,低级别
‘00057865,1865,153,3,0.58411215,0.65478972,低级别
‘00057867,1298,83,3,1.029383352,1.04724682,低级别
‘00057868,1717,12,37,1.153314294,1.402335037,中等级别
‘00057872,424,11,19,0.632991318,0.702911927,低级别
‘00057874,1762,101,11,0.690849673,0.794223312,低级别
‘00057876,1878,82,13,0.65593985,0.685443609,低级别
‘00057877,1724,29,26,0.518272425,0.76598319,低级别
‘00057878,1809,12,15,0.73852188,0.646917634,低级别
‘00057880,1386,2,3,0.828094684,0.846666667,低级别
‘00057881,1521,2,50,0.548075107,0.921984841,高级别
‘00057882,986,155,14,0.576168929,0.774016747,低级别
‘00057884,1706,29,10,0.846517255,0.911666763,低级别
‘00057885,1680,122,12,0.566628985,0.669419851,低级别
‘00057886,1921,2,16,0.406761874,0.513703974,低级别
‘00057888,1941,10,16,0.60884674,0.724226078,低级别
‘00057890,1963,221,21,0.568764569,0.751507267,低级别
‘00057891,1900,102,4,0.261624936,0.67269971,低级别
‘00057894,1944,16,19,0.497058063,0.536244989,低级别
‘00057895,1469,30,15,0.36916554,0.553693848,低级别
‘00057896,1492,44,5,0.396224189,0.412,低级别
‘00057897,1904,18,13,0.400930645,0.672134722,低级别
‘00057898,1855,34,9,0.565532223,0.607884383,低级别
‘00057900,1645,37,35,0.610350076,0.69540569,中等级别
‘00057901,1802,20,41,0.721581466,0.760047091,中等级别
‘00057902,1849,27,2,0.752897069,0.798755965,低级别
‘00057903,680,38,30,0.76415782,0.793500555,低级别
‘00057905,1609,181,12,0.386907874,0.440326257,低级别
‘00057906,1817,5,33,0.372460923,0.585137431,低级别
‘00057908,1475,18,14,0.537567573,0.688437986,低级别
‘00057909,1505,120,24,0.243447254,0.853604705,低级别
‘00057911,1685,32,7,0.733752227,0.813023539,低级别
‘00057912,1698,103,12,0.689985739,0.743974806,低级别
‘00057913,1881,8,51,0.47869046,0.710294095,中等级别
‘00057915,1292,165,5,0.639482997,0.682681951,低级别
‘00057916,1909,216,4,0.603089834,0.784758726,低级别
‘00057917,1852,31,10,0.81927094,0.657314151,低级别
‘00057918,1866,11,7,0.520656136,0.57407221,低级别
‘00057919,1645,168,6,0.538487681,0.59586746,低级别
‘00057921,1922,19,7,0.639246165,0.758571429,低级别
‘00057924,1658,27,12,0.666039414,0.800056795,低级别
‘00057925,1657,103,8,0.986313974,0.774113859,低级别
‘00057926,1636,38,39,0.63224614,0.699112307,低级别
‘00057927,1813,17,28,0.725418072,0.72516808,低级别
‘00057928,1799,40,12,0.509815951,0.570793252,低级别
‘00057930,1712,39,15,0.869701399,0.900363855,低级别
‘00057931,1923,24,25,0.736469419,0.70528759,低级别
‘00057933,1926,36,12,0.502160564,0.505825942,低级别
‘00057934,1858,7,70,0.899130348,0.936210085,中等级别
‘00057935,1059,6,35,0.674734541,0.690258588,低级别
‘00057936,1809,19,3,0.427842227,0.535944316,低级别
‘00057937,383,27,8,0.468409151,0.505682362,低级别
‘00057938,1852,33,24,0.909793416,0.993165988,低级别
‘00057940,1463,23,74,0.944892998,0.80561488,低级别
‘00057941,1100,22,8,0.693820966,0.723163454,低级别
‘00057942,1719,152,3,1.004435683,0.98080828,低级别
‘00057943,1723,75,8,0.426489028,0.664996865,低级别
‘00057950,1880,56,24,0.759556474,0.788438639,低级别
‘00057951,1619,103,21,0.599424701,0.620935789,低级别
‘00057954,817,12,8,0.388409371,0.439254007,低级别
‘00057956,803,45,16,0.493386398,0.536580436,低级别
‘00057957,1740,46,60,0.673376839,0.656498359,低级别
‘00057959,1382,45,53,0.657711834,0.768654152,中等级别
‘00057960,1878,166,2,0.611261668,0.662535381,低级别
‘00057966,1320,66,10,0.438341241,0.571734669,低级别
‘00057968,1845,96,16,0.664642496,0.749547538,低级别
‘00057969,1845,107,3,0.609899974,0.635601436,低级别
‘00057970,1829,9,23,0.71612725,0.729792827,低级别
‘00057971,1707,37,15,0.807772882,0.880677599,低级别
‘00057972,1595,89,13,0.691946569,0.820355242,低级别
‘00057973,1919,50,2,0.768831878,0.896842249,低级别
‘00057974,1630,47,3,0.731713427,0.800911824,低级别
‘00057975,1645,40,37,0.726539235,0.721655171,低级别
‘00057980,1240,34,11,0.589878029,0.667135604,低级别
‘00057982,1873,85,10,1.487271281,1.259935362,低级别
‘00057984,1902,244,6,0.866834171,0.854688829,低级别
‘00057985,1873,13,26,0.817189807,0.84538032,低级别
‘00057986,1684,17,25,0.831043401,0.82335529,低级别
‘00057987,526,3,4,0.623478353,0.74650471,低级别
‘00057990,1931,43,2,0.57852194,0.442228637,低级别
‘00057993,1827,24,17,0.813670835,0.874562302,中等级别
‘00057994,1827,4,31,0.656573759,0.782758532,中等级别
‘00057995,1628,34,41,0.904573388,0.808486856,低级别
‘00057996,1420,30,21,0.484108589,0.612394666,低级别
‘00057999,1574,244,2,0.609656301,0.693023732,低级别
‘00058001,1293,98,3,0.852586542,0.650120576,低级别
‘00058003,1270,130,20,0.66314488,0.686131842,低级别
‘00058004,1625,95,11,0.653478101,0.615286161,低级别
‘00058005,1884,27,28,0.827115167,0.722677501,低级别
‘00058006,1802,31,23,0.52692993,0.596545956,低级别
‘00058010,1853,77,3,0.621161258,0.742114883,低级别
‘00058011,1845,64,2,0.57538036,0.59,低级别
‘00058012,1852,214,6,0.423747186,0.795406487,低级别
‘00058014,1894,22,10,0.296507484,0.963608933,低级别
‘00058015,1854,25,17,0.557885582,0.577701005,低级别
‘00058016,711,11,21,0.556217457,0.597660401,低级别
‘00058017,606,38,28,0.661845856,0.85616314,低级别
‘00058018,1813,16,56,0.692563441,0.749712487,低级别
‘00058019,1808,7,8,0.714760036,0.822746152,低级别
‘00058021,1813,110,7,0.563493338,0.636851822,低级别
‘00058022,1600,124,6,0.55279044,0.724400641,低级别
‘00058023,1596,17,14,0.943656137,0.750326256,高级别
‘00058025,1852,83,6,0.564596717,0.691960504,低级别
‘00058027,1636,296,2,0.844892221,0.845679475,低级别
‘00058028,1634,51,12,0.695540553,0.724919654,低级别
‘00058029,1624,103,2,0.756330155,0.82936534,低级别
‘00058030,1126,15,28,3.160714286,0.89,低级别
‘00058033,557,26,4,0.483912405,0.767758747,低级别
‘00058034,1729,39,11,0.610804322,0.704722689,低级别
‘00058036,1747,34,20,0.586429016,0.613509132,低级别
‘00058037,1874,267,5,0.496491528,0.509823721,低级别
‘00058041,561,70,10,0.420475518,0.520876669,低级别
‘00058044,1884,112,20,0.561301452,0.591620798,高级别
‘00058045,1792,44,8,0.803823253,0.805929176,低级别
‘00058046,1860,117,27,1.120986706,0.729392427,低级别
‘00058047,1862,34,23,0.40081917,0.7101646,低级别
‘00058049,1879,18,14,0.550687327,0.609937339,低级别
‘00058050,1679,22,42,0.921178173,0.859422706,中等级别
‘00058052,1203,47,12,1.023211876,0.765384615,低级别
‘00058053,1858,167,2,0.986107784,1.128591617,低级别
‘00058058,1791,7,39,0.422002385,0.53710141,低级别
‘00058060,1599,12,32,0.693611367,0.755088671,低级别
‘00058061,1826,102,23,0.57123063,0.671587773,低级别
‘00058063,1842,43,72,0.710252121,0.640120306,低级别
‘00058064,1613,6,59,1.355156098,1.461263576,中等级别
‘00058065,1921,271,3,0.329193675,0.654521112,低级别
‘00058069,1847,27,13,0.566893919,0.59683447,低级别
‘00058071,1902,49,11,0.853688169,0.907598496,低级别
‘00058073,1175,135,2,0.572598425,0.615795276,低级别
‘00058074,1613,213,11,0.672129868,0.70081948,低级别
‘00058075,1669,75,20,0.784888824,0.919232373,低级别
‘00058076,1858,2,81,0.746549485,0.789152044,中等级别
‘00058081,1465,3,14,0.802771591,0.749821208,低级别
‘00058082,905,7,17,0.659352826,0.660947109,低级别
‘00058083,1022,313,3,0.792349727,0.733333333,低级别
‘00058084,1834,76,17,0.377422481,0.660118298,低级别
‘00058085,1830,5,26,0.740164724,0.745645317,低级别
‘00058086,1775,11,5,0.552097695,0.581364979,低级别
‘00058088,1626,19,64,1.202556017,1.236256939,高级别
‘00058089,1586,12,13,0.595502973,0.662017188,低级别
‘00058090,1586,25,23,0.479462014,0.606793232,低级别
‘00058092,1747,14,12,0.499121384,0.499672885,低级别
‘00058093,1874,21,11,0.426039249,0.5843659,低级别
‘00058094,1588,73,5,0.602291826,0.724673033,低级别
‘00058095,1857,4,15,0.620978624,0.705357574,低级别
‘00058097,1749,131,5,0.35543152,0.691996735,低级别
‘00058099,1387,34,15,0.946053262,0.970135551,低级别
‘00058100,1858,27,8,0.245914654,0.555687066,低级别
‘00058101,1886,51,12,0.481031093,0.611000874,低级别
‘00058103,1840,92,5,0.754674306,0.706572678,中等级别
‘00058106,1836,46,5,0.257030739,0.732,低级别
‘00058108,1727,44,5,0.339872855,0.432353544,低级别
‘00058111,956,221,2,0.872607261,0.949570957,低级别
‘00058112,1533,4,8,0.896697795,0.624008857,低级别
‘00058114,1797,184,3,0.470141435,0.717268203,低级别
‘00058116,1703,22,4,0.353043616,0.448751682,低级别
‘00058117,1809,83,2,0.480887793,0.541790382,低级别
‘00058118,1763,26,2,0.790534351,0.861859542,低级别
‘00058120,1759,104,3,0.386385124,0.388919004,低级别
‘00058121,1806,18,24,0.489497814,0.705284501,低级别
‘00058122,1592,72,22,0.601106957,0.58133903,低级别
‘00058123,1850,11,48,0.618990415,0.755420703,中等级别
‘00058124,1572,86,15,0.659723707,0.701274539,低级别
‘00058125,1550,4,13,0.546455177,0.74487319,低级别
‘00058129,1642,10,5,0.469685415,0.508,低级别
‘00058131,1294,14,28,0.385690825,0.488758157,低级别
‘00058136,1848,125,11,0.446100289,0.658232809,低级别
‘00058137,1641,85,10,0.545348246,0.631,低级别
‘00058139,1847,185,5,0.662140786,0.742209333,低级别
‘00058140,943,97,3,0.545506747,0.66,低级别
